id,defects
58273,1
11981,1
59371,1
1182,1
37116,1
65513,1
49287,1
2189,1
71118,1
82614,1
39188,1
27352,1
42181,1
32824,1
14777,1
89351,1
56874,1
26812,1
56412,1
5324,1
25554,1
74351,1
45844,1
26714,1
36938,1
83311,1
21216,1
12826,1
79284,1
31221,1
55562,1
42516,1
97819,1
31165,1
73651,1
52695,1
2683,1
62386,1
12966,1
41611,1
61136,1
21537,1
67162,1
29333,1
88512,1
5476,1
73911,1
2259,1
75513,1
47585,1
31282,1
4656,1
58727,1
48346,1
46934,1
87994,1
56119,1
61216,1
38716,1
54961,1
46445,1
3976,1
84272,1
61449,1
45696,1
68849,1
9991,1
3882,1
91711,1
48863,1
47597,1
52187,1
71955,1
96316,1
75633,1
111179,1
79818,1
11175,1
89182,1
82459,1
88159,1
88856,1
19591,1
7611,1
515,1
63548,1
93936,1
45173,1
68631,1
28168,1
8235,1
55949,1
66151,1
33419,1
25375,1
61161,1
511,1
29775,1
67921,1
39962,1
34291,1
48178,1
87324,1
37283,1
27171,1
41911,1
9611,1
55758,1
5399,1
42938,1
52663,1
48241,1
8153,1
99994,1
4576,1
41561,1
11618,1
73612,1
111318,1
12411,1
111893,1
96296,1
1162,1
33877,1
66998,1
47164,1
51542,1
52514,1
98219,1
97497,1
18364,1
93555,1
11317,1
7326,1
62177,1
19356,1
95192,1
76776,1
47151,1
36721,1
19531,1
41118,1
76252,1
2198,1
5343,1
3791,1
52821,1
79769,1
36152,1
75223,1
59182,1
77231,1
77151,1
1122,1
58344,1
19243,1
97151,1
94111,1
17182,1
34958,1
487,1
83657,1
96227,1
13973,1
72998,1
44465,1
56613,1
85396,1
65341,1
81432,1
66592,1
82842,1
55521,1
86211,1
56659,1
21154,1
36823,1
27495,1
52329,1
35621,1
98181,1
6792,1
98911,1
41586,1
75727,1
79935,1
36193,1
67341,1
78496,1
41188,1
96851,1
22467,1
59634,1
54418,1
74784,1
72141,1
87571,1
89895,1
43383,1
79555,1
88915,1
68383,1
46137,1
19964,1
29435,1
38543,1
24362,1
37794,1
13516,1
71769,1
8764,1
8835,1
59591,1
48485,1
77863,1
31442,1
51182,1
15777,1
65771,1
51814,1
67954,1
47991,1
61113,1
11137,1
53143,1
67682,1
11562,1
77781,1
111781,1
61469,1
75747,1
36897,1
7727,1
26977,1
13795,1
38689,1
74861,1
25182,1
29982,1
99191,1
25255,1
19131,1
23282,1
31634,1
99818,1
57825,1
76178,1
66975,1
4688,1
23999,1
51417,1
21289,1
3785,1
91158,1
52976,1
31123,1
25899,1
28488,1
21115,1
16929,1
19291,1
65383,1
41947,1
59268,1
36633,1
21799,1
16577,1
41871,1
55153,1
18847,1
23919,1
18967,1
33473,1
46677,1
68471,1
24991,1
47522,1
41255,1
51263,1
67188,1
55932,1
42885,1
13343,1
55867,1
25129,1
98198,1
8841,1
2182,1
2531,1
72174,1
87214,1
91193,1
99871,1
67493,1
54267,1
22123,1
63331,1
41166,1
94321,1
71166,1
21174,1
36291,1
63515,1
45365,1
3254,1
52283,1
21483,1
67796,1
11833,1
83172,1
71829,1
81441,1
342,1
11365,1
21982,1
93138,1
3182,1
26551,1
45181,1
38418,1
92171,1
84548,1
76171,1
77561,1
93491,1
21217,1
82946,1
18629,1
14173,1
98136,1
38849,1
47583,1
48952,1
82151,1
87743,1
67974,1
23314,1
68162,1
41586,1
2289,1
673,1
37325,1
3918,1
37476,1
81471,1
25613,1
6443,1
41326,1
6117,1
54313,1
2447,1
83751,1
111952,1
32592,1
13127,1
99999,1
84871,1
41631,1
11374,1
73668,1
18144,1
28751,1
23191,1
61627,1
43729,1
11111,1
67648,1
54295,1
41362,1
18726,1
1161,1
42683,1
55481,1
24669,1
24951,1
21261,1
54696,1
56787,1
11259,1
62818,1
27715,1
27536,1
66164,1
45421,1
61133,1
84851,1
14888,1
8174,1
8736,1
111672,1
96927,1
35615,1
1196,1
42711,1
97159,1
64283,1
1419,1
34861,1
66942,1
89921,1
67311,1
38118,1
31823,1
74722,1
95723,1
546,1
28112,1
77584,1
17251,1
92145,1
29586,1
58275,1
69312,1
91655,1
97115,1
38616,1
24788,1
86132,1
19571,1
75417,1
42221,1
68797,1
21818,1
39849,1
22661,1
56431,1
111586,1
76545,1
91831,1
111861,1
896,1
26236,1
52371,1
37858,1
34724,1
92747,1
18779,1
22125,1
15866,1
51814,1
74132,1
31698,1
35681,1
83645,1
41145,1
33154,1
64921,1
22532,1
86578,1
17191,1
74247,1
39681,1
39667,1
11847,1
31351,1
76645,1
42633,1
43116,1
13735,1
21299,1
36925,1
54141,1
71761,1
46945,1
32429,1
67291,1
95448,1
54923,1
34891,1
81132,1
61771,1
82428,1
21184,1
45425,1
82613,1
22571,1
49335,1
46186,1
89366,1
2154,1
91556,1
78453,1
62591,1
58821,1
34196,1
16694,1
69455,1
6498,1
63356,1
95866,1
23273,1
92265,1
57349,1
77431,1
111789,1
27185,1
7181,1
6234,1
71659,1
71321,1
45218,1
28392,1
2361,1
53794,1
111514,1
92933,1
23843,1
31781,1
8663,1
4421,1
47716,1
6111,1
57135,1
26565,1
41496,1
78787,1
111711,1
73575,1
111177,1
14994,1
61138,1
53711,1
33343,1
84857,1
11297,1
83687,1
11757,1
53181,1
46139,1
59692,1
6311,1
29981,1
21117,1
84515,1
67767,1
9842,1
45165,1
44317,1
13145,1
76241,1
4469,1
36816,1
88317,1
5766,1
86191,1
61761,1
85223,1
48611,1
81937,1
23241,1
23286,1
91263,1
11832,1
73954,1
85111,1
49886,1
74762,1
85564,1
144,1
58196,1
73999,1
97491,1
83143,1
16774,1
51439,1
21667,1
93862,1
14169,1
23135,1
66288,1
95243,1
12883,1
59781,1
81967,1
14667,1
27121,1
1598,1
88761,1
9123,1
6767,1
73464,1
82181,1
4492,1
7646,1
21789,1
15335,1
29211,1
33894,1
66115,1
53485,1
55157,1
19691,1
12423,1
69112,1
83923,1
77558,1
8588,1
59219,1
41668,1
79644,1
72624,1
56386,1
46141,1
53115,1
27966,1
53549,1
48969,1
45511,1
59761,1
86381,1
18829,1
78785,1
67571,1
11145,1
98961,1
15822,1
97349,1
21134,1
16755,1
44246,1
14544,1
35748,1
19161,1
18591,1
61979,1
66847,1
8751,1
61113,1
111626,1
61115,1
21793,1
11813,1
96663,1
68162,1
72417,1
33115,1
34641,1
24896,1
91195,1
71567,1
82266,1
111111,1
27477,1
55643,1
86312,1
55811,1
91611,1
54531,1
83251,1
52554,1
59413,1
16785,1
7858,1
56133,1
45247,1
53356,1
44914,1
81311,1
73221,1
81713,1
47372,1
63889,1
12611,1
49842,1
64741,1
88567,1
5146,1
19294,1
39611,1
47729,1
12551,1
65521,1
35768,1
91455,1
44314,1
18314,1
82311,1
7519,1
54398,1
87153,1
78985,1
24456,1
9421,1
22621,1
82671,1
51919,1
614,1
77759,1
84267,1
6914,1
31182,1
14461,1
16441,1
48658,1
13131,1
16816,1
39217,1
71119,1
26941,1
78111,1
31718,1
74136,1
71424,1
88398,1
67124,1
83563,1
61512,1
83214,1
72516,1
63951,1
23175,1
91371,1
56211,1
24147,1
71535,1
46749,1
86526,1
23871,1
49198,1
66943,1
4859,1
11779,1
71818,1
35138,1
12599,1
27411,1
63981,1
9216,1
61329,1
96424,1
91139,1
77144,1
3479,1
2538,1
21844,1
42795,1
59348,1
96377,1
17591,1
74348,1
81921,1
74939,1
15756,1
38951,1
34957,1
14336,1
18411,1
98185,1
76696,1
75853,1
34153,1
16716,1
27816,1
61317,1
44663,1
59952,1
86538,1
98918,1
46912,1
45859,1
49219,1
78536,1
81115,1
73918,1
85411,1
14598,1
89937,1
87834,1
5866,1
19941,1
111388,1
97891,1
81277,1
72488,1
99962,1
63468,1
21962,1
11838,1
52415,1
34512,1
17911,1
68691,1
98622,1
81915,1
95692,1
98653,1
66167,1
64625,1
34171,1
21612,1
29221,1
98991,1
31861,1
61176,1
21475,1
51516,1
67585,1
61762,1
313,1
56813,1
98317,1
64682,1
25997,1
87857,1
81756,1
54266,1
57273,1
36148,1
21891,1
57687,1
31114,1
24954,1
16332,1
76615,1
64638,1
51634,1
65381,1
55911,1
44742,1
11317,1
32796,1
59598,1
44529,1
61193,1
75612,1
38511,1
64294,1
64834,1
77916,1
47123,1
94816,1
6832,1
19111,1
37565,1
81676,1
21173,1
62373,1
32396,1
93251,1
31952,1
31289,1
69474,1
21151,1
57733,1
11446,1
31739,1
86214,1
79479,1
14529,1
19141,1
55143,1
44821,1
12111,1
41337,1
76227,1
96564,1
14181,1
39211,1
49191,1
19776,1
67911,1
37451,1
18617,1
49896,1
8965,1
59576,1
78328,1
27123,1
35336,1
6367,1
67636,1
51266,1
41899,1
27886,1
13881,1
43991,1
48292,1
28574,1
2362,1
72824,1
65921,1
73864,1
57511,1
48979,1
34571,1
68138,1
33131,1
73133,1
94798,1
22221,1
55191,1
51149,1
9126,1
95369,1
11951,1
82118,1
72276,1
42962,1
27244,1
56777,1
51568,1
61735,1
29365,1
21138,1
17298,1
27481,1
78846,1
4421,1
37234,1
54135,1
13118,1
61454,1
76352,1
34881,1
7117,1
29561,1
2821,1
73111,1
13141,1
66682,1
59152,1
43215,1
31611,1
88121,1
71173,1
21415,1
74414,1
37758,1
18222,1
92454,1
34117,1
15435,1
46731,1
15511,1
61912,1
64664,1
48415,1
67895,1
75371,1
38615,1
61349,1
12186,1
55348,1
13169,1
41421,1
27825,1
36156,1
63412,1
11156,1
72916,1
37271,1
73213,1
86385,1
66223,1
43544,1
88883,1
11134,1
35347,1
56931,1
96784,1
52167,1
81119,1
19245,1
11746,1
41445,1
43516,1
82521,1
7411,1
74331,1
68679,1
91618,1
66152,1
7219,1
73116,1
8684,1
66768,1
64155,1
618,1
67858,1
58435,1
3414,1
83477,1
86991,1
37767,1
19141,1
8185,1
75914,1
37216,1
89154,1
82295,1
58121,1
13433,1
69317,1
58569,1
39719,1
99636,1
18873,1
2945,1
57729,1
111581,1
66131,1
49479,1
58625,1
57316,1
36878,1
38863,1
22764,1
24947,1
111431,1
48391,1
96613,1
64126,1
29687,1
91716,1
87454,1
51131,1
3699,1
91866,1
4699,1
7738,1
11777,1
26177,1
35177,1
73416,1
4399,1
15294,1
35795,1
26746,1
33442,1
53961,1
45855,1
93283,1
4831,1
91262,1
55725,1
51778,1
75238,1
4791,1
111582,1
73169,1
81174,1
265,1
5169,1
11121,1
3896,1
43243,1
54416,1
91311,1
52928,1
12312,1
72212,1
56854,1
67153,1
45763,1
7317,1
16688,1
474,1
57511,1
98691,1
94523,1
16879,1
11463,1
6848,1
84414,1
36611,1
6432,1
97233,1
45723,1
69141,1
33111,1
82112,1
88638,1
31491,1
31327,1
5998,1
52725,1
89613,1
46285,1
63673,1
43681,1
91118,1
21419,1
88479,1
2687,1
48389,1
56612,1
86428,1
94478,1
43483,1
23662,1
4118,1
47414,1
95925,1
57117,1
23927,1
74854,1
95387,1
42199,1
23145,1
81661,1
84115,1
23159,1
8285,1
55731,1
111597,1
39144,1
56312,1
98571,1
88795,1
11121,1
41134,1
23219,1
61474,1
29298,1
12411,1
34122,1
53391,1
71881,1
7271,1
65676,1
57336,1
92327,1
2299,1
31253,1
24763,1
38768,1
76753,1
63776,1
71839,1
83873,1
81551,1
44931,1
38341,1
72196,1
82664,1
43545,1
61177,1
75714,1
98117,1
47923,1
16711,1
61648,1
23692,1
72655,1
34463,1
53133,1
71235,1
2877,1
35151,1
81841,1
9827,1
69398,1
83523,1
9543,1
48944,1
39243,1
8683,1
85582,1
86192,1
45917,1
49515,1
28342,1
8492,1
34357,1
24246,1
91613,1
22441,1
31413,1
69148,1
77297,1
26698,1
12587,1
61523,1
37176,1
41654,1
51138,1
63572,1
86152,1
92194,1
91256,1
96113,1
74274,1
21228,1
9814,1
54787,1
35651,1
67156,1
76598,1
37934,1
11124,1
94742,1
87219,1
7889,1
21973,1
4189,1
33142,1
31191,1
46817,1
71437,1
11863,1
84539,1
56772,1
44355,1
1213,1
55179,1
12611,1
61711,1
25455,1
47419,1
86345,1
7448,1
18592,1
22935,1
99247,1
38164,1
56737,1
98691,1
15343,1
42899,1
92921,1
8525,1
61319,1
74138,1
81611,1
56546,1
63579,1
47115,1
73191,1
42947,1
92111,1
53922,1
43421,1
36457,1
86169,1
41648,1
2522,1
63149,1
71937,1
92686,1
58513,1
82285,1
7765,1
52435,1
33612,1
69239,1
61624,1
15643,1
43145,1
51428,1
12266,1
24396,1
32371,1
95465,1
15666,1
11425,1
16563,1
41776,1
6177,1
18961,1
72186,1
92173,1
54511,1
6423,1
36172,1
71948,1
9462,1
33815,1
5913,1
18915,1
87171,1
75972,1
81718,1
71843,1
21811,1
93832,1
76565,1
46713,1
14784,1
19686,1
57488,1
44213,1
44196,1
62993,1
25271,1
48124,1
63715,1
4184,1
76927,1
46171,1
61863,1
33943,1
98218,1
34538,1
35787,1
64993,1
91591,1
85475,1
33917,1
21283,1
76174,1
88715,1
64246,1
85891,1
32537,1
55449,1
29325,1
71577,1
61979,1
52118,1
92654,1
54414,1
18387,1
2719,1
51361,1
43118,1
75742,1
55519,1
98228,1
84893,1
61641,1
48771,1
58519,1
16949,1
19777,1
91133,1
41238,1
25177,1
85758,1
21772,1
15598,1
11835,1
41625,1
6468,1
883,1
26985,1
51173,1
35681,1
17914,1
11182,1
29498,1
3253,1
38411,1
97881,1
11218,1
91959,1
52114,1
79881,1
111454,1
111522,1
35826,1
13715,1
12732,1
71111,1
62618,1
42919,1
65114,1
79142,1
91116,1
21512,1
39511,1
11399,1
91955,1
11897,1
75346,1
24868,1
64653,1
3638,1
85696,1
17681,1
38988,1
44193,1
21731,1
79842,1
44516,1
28265,1
92195,1
45744,1
92881,1
96247,1
94965,1
81112,1
92461,1
51254,1
66456,1
98883,1
39155,1
46494,1
47329,1
83646,1
31839,1
88149,1
81726,1
71824,1
57644,1
24111,1
11321,1
23256,1
43424,1
22657,1
4159,1
9791,1
99757,1
32957,1
21445,1
67783,1
42525,1
56134,1
69496,1
63816,1
35574,1
19555,1
15127,1
81655,1
94518,1
21594,1
1197,1
63923,1
12622,1
38776,1
49626,1
8827,1
31451,1
85868,1
111997,1
29911,1
81751,1
25174,1
45951,1
42312,1
59311,1
63511,1
56112,1
92648,1
32172,1
355,1
9526,1
7525,1
75354,1
68361,1
28642,1
11389,1
98548,1
92216,1
33671,1
43166,1
84772,1
111134,1
78771,1
86181,1
41881,1
29111,1
89582,1
37373,1
62411,1
23768,1
111811,1
47129,1
31983,1
66122,1
26514,1
29261,1
87861,1
93261,1
1147,1
44385,1
71151,1
28168,1
55156,1
75429,1
97591,1
47813,1
31414,1
83191,1
56261,1
21538,1
71731,1
66162,1
47737,1
99826,1
11373,1
19813,1
1159,1
45921,1
78791,1
55575,1
7635,1
11132,1
72181,1
25691,1
111311,1
19183,1
59548,1
96274,1
25964,1
68654,1
29848,1
18193,1
953,1
16393,1
82683,1
24543,1
79268,1
51339,1
91745,1
81751,1
93616,1
35155,1
81513,1
46347,1
21368,1
77581,1
99746,1
15571,1
78511,1
37773,1
91939,1
93212,1
45637,1
76765,1
67861,1
51943,1
61154,1
4624,1
21113,1
57524,1
33148,1
45172,1
91317,1
3191,1
18849,1
13683,1
21111,1
13814,1
86382,1
21822,1
96818,1
7321,1
91471,1
37629,1
22296,1
45194,1
71133,1
34634,1
75424,1
43456,1
21564,1
36372,1
48141,1
24149,1
22874,1
9467,1
91466,1
55431,1
56175,1
78559,1
47763,1
46464,1
81176,1
69318,1
77931,1
38564,1
111347,1
82183,1
31591,1
111755,1
23189,1
111178,1
41772,1
84163,1
66622,1
91591,1
15519,1
91519,1
26584,1
11993,1
22898,1
35188,1
74614,1
69226,1
23334,1
58416,1
56495,1
58555,1
78164,1
31499,1
98111,1
95371,1
55312,1
67736,1
43615,1
52911,1
11412,1
4878,1
75468,1
21269,1
27823,1
94114,1
11198,1
28798,1
56734,1
56173,1
5117,1
41163,1
31892,1
79615,1
7931,1
42413,1
23394,1
51361,1
94428,1
31891,1
21255,1
17415,1
2417,1
95195,1
99121,1
81167,1
19869,1
97219,1
64879,1
48418,1
53339,1
73986,1
88326,1
48811,1
27859,1
41851,1
37259,1
35871,1
62135,1
52915,1
13176,1
89686,1
17699,1
71824,1
36464,1
45948,1
66636,1
54218,1
39132,1
88311,1
94741,1
45185,1
31536,1
6119,1
97158,1
83515,1
796,1
8128,1
66845,1
72929,1
39955,1
12514,1
41713,1
79515,1
24699,1
71755,1
37468,1
88845,1
92297,1
71864,1
3231,1
11114,1
24311,1
74222,1
89433,1
5191,1
32798,1
97274,1
38297,1
78637,1
84782,1
22495,1
41974,1
13323,1
68915,1
66229,1
4513,1
17137,1
67312,1
81726,1
18154,1
31567,1
79474,1
21584,1
15571,1
5111,1
83841,1
27984,1
5215,1
81256,1
57723,1
12162,1
42526,1
75455,1
72338,1
35566,1
3955,1
65113,1
23242,1
96736,1
38296,1
87491,1
13396,1
42979,1
39351,1
81269,1
12766,1
21919,1
96335,1
13364,1
74734,1
111262,1
88119,1
7117,1
89951,1
38174,1
73161,1
21859,1
14765,1
15528,1
111211,1
78528,1
52173,1
28249,1
25171,1
91612,1
74199,1
83277,1
3122,1
23537,1
2788,1
5121,1
91863,1
92147,1
42314,1
35984,1
1113,1
61872,1
16461,1
61743,1
72768,1
44171,1
8371,1
89287,1
81959,1
23751,1
88112,1
25193,1
61881,1
1592,1
17164,1
64112,1
68571,1
31115,1
85277,1
81735,1
24772,1
92277,1
35138,1
88769,1
15976,1
78856,1
5271,1
89124,1
51914,1
17981,1
31187,1
24516,1
74719,1
19212,1
63135,1
55313,1
64846,1
91241,1
45454,1
69333,1
59994,1
3897,1
29441,1
48254,1
89121,1
21219,1
2125,1
23144,1
9274,1
111531,1
37782,1
97969,1
69749,1
27139,1
58366,1
1122,1
21831,1
44737,1
83551,1
79719,1
85798,1
7492,1
251,1
84174,1
79112,1
67935,1
2721,1
5173,1
31821,1
11639,1
4559,1
41923,1
81261,1
23174,1
74538,1
85793,1
7515,1
53856,1
53173,1
78148,1
58988,1
56283,1
86751,1
85399,1
51884,1
34911,1
4779,1
77221,1
51127,1
4419,1
59733,1
24141,1
41819,1
13153,1
85387,1
61697,1
11341,1
99672,1
63931,1
91676,1
3571,1
98617,1
81512,1
68675,1
64832,1
75221,1
71817,1
37359,1
95621,1
77861,1
8912,1
61535,1
55933,1
11922,1
51121,1
36439,1
11154,1
71882,1
34776,1
67431,1
56128,1
79917,1
75189,1
77376,1
25867,1
21279,1
37531,1
48453,1
51211,1
85112,1
7126,1
41669,1
87118,1
1978,1
22279,1
21713,1
12116,1
14657,1
76911,1
56392,1
31658,1
86557,1
27314,1
29936,1
77653,1
66835,1
75146,1
97173,1
91691,1
79749,1
21679,1
91117,1
26561,1
96772,1
91946,1
3147,1
78827,1
25196,1
9561,1
26429,1
37925,1
65877,1
48831,1
96955,1
6465,1
67287,1
58158,1
55683,1
98595,1
79813,1
36191,1
7916,1
79711,1
47444,1
92752,1
77331,1
29641,1
67572,1
55561,1
58671,1
36178,1
51899,1
57725,1
95918,1
18843,1
45546,1
35476,1
94481,1
43119,1
56426,1
111135,1
21894,1
69973,1
19277,1
42196,1
29538,1
22229,1
72536,1
78381,1
14519,1
24751,1
48936,1
31466,1
13954,1
86371,1
84414,1
55343,1
28581,1
13711,1
66132,1
15753,1
95313,1
111283,1
84131,1
31597,1
58857,1
45142,1
62786,1
48117,1
78598,1
72741,1
86663,1
47348,1
91365,1
98543,1
42831,1
83418,1
15879,1
31641,1
51363,1
21944,1
84233,1
81733,1
74112,1
6211,1
74618,1
42268,1
41374,1
47478,1
88111,1
51443,1
27751,1
9816,1
46112,1
62815,1
111481,1
39111,1
11112,1
61963,1
78814,1
35619,1
31671,1
89168,1
81159,1
111259,1
41597,1
26456,1
42313,1
95588,1
86962,1
81614,1
6426,1
85462,1
84327,1
98113,1
38238,1
45387,1
37811,1
92399,1
62937,1
82696,1
41788,1
67729,1
2321,1
27513,1
33771,1
64352,1
22886,1
75494,1
21821,1
65112,1
12577,1
94815,1
15495,1
64492,1
19443,1
43761,1
56961,1
91476,1
71165,1
81977,1
68889,1
94576,1
32271,1
111291,1
44114,1
71266,1
64675,1
71334,1
83893,1
84141,1
7895,1
46214,1
82218,1
59639,1
8529,1
288,1
54579,1
53539,1
77486,1
42858,1
36754,1
15469,1
59153,1
44913,1
84167,1
16962,1
91126,1
91443,1
37753,1
2685,1
98146,1
51417,1
51681,1
18166,1
52121,1
11126,1
65126,1
13523,1
14114,1
69117,1
35652,1
69739,1
75638,1
26458,1
11971,1
66616,1
24196,1
71954,1
52535,1
11141,1
67139,1
87351,1
35669,1
5319,1
49852,1
86176,1
33987,1
32311,1
24589,1
55213,1
98911,1
95111,1
55795,1
76838,1
69696,1
9172,1
35498,1
55447,1
89584,1
23195,1
15159,1
94895,1
58591,1
42715,1
17149,1
62127,1
32512,1
77698,1
16183,1
83293,1
17247,1
28852,1
29534,1
9679,1
25133,1
89381,1
91752,1
47946,1
32395,1
11817,1
75313,1
34399,1
63415,1
84751,1
81675,1
84259,1
47891,1
81119,1
97281,1
62214,1
96425,1
59839,1
23757,1
58154,1
48421,1
35189,1
16434,1
85416,1
32375,1
45711,1
26321,1
6662,1
37413,1
85913,1
91783,1
51935,1
61774,1
59464,1
51341,1
77284,1
97117,1
14681,1
49441,1
84187,1
16161,1
56693,1
66994,1
15122,1
71523,1
84768,1
92318,1
85528,1
21971,1
94672,1
76346,1
24159,1
7594,1
49132,1
71915,1
46575,1
51792,1
63319,1
19767,1
11313,1
86713,1
31344,1
12773,1
78889,1
56179,1
86192,1
98799,1
756,1
61569,1
26124,1
83884,1
61549,1
6187,1
111527,1
27811,1
16635,1
48451,1
21184,1
97735,1
72757,1
24263,1
36332,1
93117,1
71645,1
31221,1
98669,1
53748,1
83451,1
87141,1
47332,1
92148,1
111177,1
31774,1
69975,1
74811,1
86618,1
61491,1
25466,1
13531,1
29126,1
5613,1
11589,1
6851,1
31155,1
43918,1
3716,1
64415,1
69946,1
69782,1
41165,1
34534,1
64448,1
97234,1
4639,1
44627,1
85148,1
31919,1
2613,1
23315,1
48955,1
82421,1
72291,1
67186,1
23615,1
11466,1
42545,1
75543,1
52217,1
18755,1
81553,1
71896,1
52294,1
26664,1
32999,1
95191,1
66721,1
38124,1
33414,1
32665,1
99451,1
2868,1
13152,1
46415,1
74254,1
24159,1
78817,1
14424,1
91128,1
46188,1
69194,1
51823,1
45396,1
26593,1
78141,1
85111,1
87541,1
18251,1
41867,1
27466,1
29337,1
44546,1
81636,1
31381,1
4545,1
5157,1
46113,1
67197,1
57185,1
79256,1
67222,1
12621,1
71174,1
33594,1
71998,1
58919,1
17342,1
17627,1
98889,1
881,1
88146,1
14555,1
72175,1
11443,1
44725,1
94654,1
45351,1
33423,1
68646,1
73941,1
67235,1
65343,1
11181,1
27421,1
83292,1
111411,1
15835,1
25488,1
3185,1
97442,1
24179,1
21165,1
67191,1
75442,1
76142,1
25781,1
16317,1
99372,1
81743,1
75411,1
57547,1
54169,1
41515,1
47477,1
18271,1
65518,1
79714,1
88214,1
91611,1
11651,1
22189,1
91562,1
87213,1
27583,1
71171,1
89419,1
52124,1
15182,1
8181,1
14154,1
65224,1
39677,1
21967,1
67168,1
31353,1
41594,1
55715,1
97135,1
36728,1
53456,1
67646,1
1481,1
15611,1
45898,1
31414,1
51976,1
45116,1
49717,1
31622,1
89414,1
31171,1
5541,1
73172,1
51732,1
111284,1
74241,1
62481,1
27592,1
111617,1
31361,1
69247,1
45449,1
88318,1
76849,1
65293,1
11115,1
24244,1
71855,1
111574,1
2398,1
33656,1
94172,1
24186,1
35533,1
11425,1
49823,1
98396,1
37376,1
57658,1
41189,1
22194,1
93754,1
82187,1
59681,1
15112,1
99269,1
62119,1
37885,1
84177,1
88818,1
82321,1
25111,1
4751,1
64134,1
16517,1
67115,1
61285,1
91111,1
48212,1
12671,1
5317,1
2771,1
58143,1
91157,1
92824,1
13282,1
61412,1
19179,1
38337,1
39154,1
5288,1
51648,1
66348,1
75158,1
12931,1
61664,1
69438,1
61913,1
79774,1
55345,1
32695,1
64231,1
96812,1
41698,1
96511,1
93628,1
55799,1
86341,1
9137,1
66996,1
4262,1
91963,1
3218,1
25179,1
94549,1
78156,1
29245,1
39335,1
71888,1
1255,1
87774,1
78418,1
82918,1
92559,1
31119,1
9962,1
16321,1
66545,1
31921,1
13261,1
94325,1
6559,1
39655,1
32512,1
23865,1
73317,1
36987,1
71771,1
73717,1
18842,1
81371,1
55811,1
69113,1
9658,1
71378,1
81412,1
78593,1
79857,1
89537,1
99211,1
43136,1
45119,1
32618,1
111671,1
28966,1
57129,1
14778,1
9115,1
7116,1
18347,1
17713,1
83728,1
91491,1
91846,1
4191,1
47643,1
51332,1
111244,1
34242,1
6511,1
43932,1
31113,1
3319,1
26781,1
73585,1
31732,1
58516,1
82773,1
8452,1
49221,1
29536,1
8151,1
91231,1
21862,1
52156,1
77113,1
23211,1
71933,1
28815,1
7751,1
61575,1
82758,1
53221,1
43521,1
91112,1
74484,1
56479,1
28256,1
78942,1
16765,1
41919,1
22239,1
15865,1
99631,1
73271,1
68131,1
23618,1
62612,1
58999,1
31324,1
77882,1
6299,1
67131,1
12751,1
35387,1
35913,1
32586,1
76782,1
21971,1
8589,1
21294,1
32386,1
24441,1
69772,1
13175,1
96439,1
111481,1
52876,1
33118,1
66385,1
16153,1
85814,1
56118,1
11654,1
81198,1
9922,1
55226,1
15884,1
72717,1
69439,1
93611,1
36287,1
81465,1
21445,1
91633,1
23494,1
43922,1
44615,1
28914,1
43113,1
53122,1
23121,1
15114,1
29284,1
26647,1
98581,1
49994,1
79937,1
53548,1
76432,1
73514,1
99875,1
94655,1
13314,1
4244,1
63511,1
62128,1
91969,1
86139,1
49659,1
3891,1
7162,1
4187,1
64359,1
24811,1
41112,1
11281,1
28111,1
64317,1
44426,1
2298,1
55641,1
14119,1
4764,1
91833,1
83396,1
67183,1
68724,1
34525,1
31713,1
12276,1
49361,1
68113,1
84759,1
33558,1
22519,1
91771,1
31581,1
67878,1
69125,1
82634,1
19136,1
31313,1
14681,1
8839,1
15527,1
46788,1
57571,1
89278,1
111337,1
89148,1
21821,1
5141,1
43131,1
7144,1
18749,1
21211,1
38171,1
5864,1
87216,1
2713,1
91681,1
34637,1
83491,1
25131,1
52721,1
77911,1
17168,1
68724,1
9368,1
79761,1
52773,1
31452,1
41463,1
24364,1
79195,1
19111,1
64279,1
39715,1
48159,1
86494,1
28811,1
37251,1
73959,1
5799,1
9516,1
11413,1
48694,1
89683,1
29164,1
41892,1
78491,1
16612,1
88494,1
9711,1
42575,1
54525,1
76538,1
75855,1
52641,1
4221,1
41591,1
42532,1
51562,1
842,1
9751,1
81469,1
71883,1
87425,1
86934,1
41127,1
71111,1
621,1
23846,1
74563,1
95875,1
6232,1
111355,1
14416,1
42311,1
46274,1
94723,1
11241,1
93836,1
116,1
99573,1
61593,1
19918,1
52983,1
48935,1
17372,1
41454,1
59696,1
71599,1
111277,1
91212,1
88375,1
57271,1
512,1
45794,1
42183,1
16128,1
54151,1
14117,1
96691,1
72294,1
29694,1
12472,1
64454,1
75143,1
74558,1
79161,1
61944,1
4724,1
72574,1
25846,1
44151,1
97199,1
79441,1
69175,1
68797,1
61231,1
26413,1
79347,1
97418,1
49338,1
33437,1
74718,1
89364,1
58811,1
89281,1
55615,1
78882,1
55617,1
22782,1
11856,1
31612,1
111828,1
81456,1
24181,1
36149,1
42641,1
14137,1
33963,1
83411,1
41339,1
55587,1
41468,1
7134,1
27977,1
47949,1
72411,1
58561,1
47432,1
31918,1
44137,1
25189,1
91485,1
46183,1
69542,1
73187,1
18371,1
76359,1
72319,1
67327,1
29861,1
17877,1
83715,1
68519,1
111481,1
45826,1
69145,1
63882,1
